time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-12-25T08:47:47.950Z,35.9406667,-117.729,2.02,2.45,ml,29,57,0.0642,0.18,ci,ci39012855,2019-12-25T08:58:20.060Z,"16km E of Little Lake, CA",earthquake,0.25,0.43,0.127,25,automatic,ci,ci
2019-12-25T08:32:11.288Z,61.499,-149.8889,33.2,1.7,ml,,,,0.6,ak,ak019ghuvxwo,2019-12-25T08:41:25.680Z,"4km SE of Big Lake, Alaska",earthquake,,0.1,,,automatic,ak,ak
2019-12-25T08:30:27.940Z,33.7175,-116.7666667,15.79,0.61,ml,24,73,0.04421,0.14,ci,ci39012847,2019-12-25T17:40:30.515Z,"5km WSW of Idyllwild, CA",earthquake,0.33,0.49,0.186,10,reviewed,ci,ci
2019-12-25T08:19:03.630Z,33.501,-116.527,12.31,0.55,ml,19,54,0.05645,0.12,ci,ci39012839,2019-12-25T17:40:48.878Z,"15km ESE of Anza, CA",earthquake,0.23,0.48,0.098,4,reviewed,ci,ci
2019-12-25T08:17:04.554Z,61.4858,-149.8812,32.6,2.1,ml,,,,0.59,ak,ak019ghuspn2,2019-12-25T08:23:40.489Z,"5km SE of Big Lake, Alaska",earthquake,,0.1,,,automatic,ak,ak
2019-12-25T08:15:32.984Z,62.9129,-149.1244,82.7,1.8,ml,,,,0.6,ak,ak019ghusce4,2019-12-25T08:21:59.234Z,"54km S of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-12-25T08:08:36.318Z,38.6483,-119.5823,12.3,1.9,ml,17,66.5,0.188,0.2233,nn,nn00713946,2019-12-26T02:08:05.190Z,"25km SW of Smith Valley, Nevada",earthquake,,1.3,0.2,10,reviewed,nn,nn
2019-12-25T08:04:08.210Z,33.1095,-116.4341667,10.96,0.9,ml,31,83,0.1388,0.22,ci,ci39012831,2019-12-25T17:40:46.642Z,"16km ENE of Julian, CA",earthquake,0.41,0.65,0.115,19,reviewed,ci,ci
2019-12-25T07:57:03.525Z,61.4865,-149.874,33,2,ml,,,,0.68,ak,ak019ghufull,2019-12-25T08:04:24.226Z,"5km SE of Big Lake, Alaska",earthquake,,0.1,,,automatic,ak,ak
2019-12-25T07:54:13.070Z,33.2225,-116.7403333,11.5,1.54,ml,64,26,0.02048,0.17,ci,ci39012823,2019-12-25T17:41:28.380Z,"3km SE of Lake Henshaw, CA",earthquake,0.18,0.46,0.18,26,reviewed,ci,ci
2019-12-25T07:52:21.574Z,60.4165,-152.6003,113.1,2,ml,,,,0.71,ak,ak019ghuetf1,2019-12-25T07:57:41.060Z,"10km SE of Redoubt Volcano, Alaska",earthquake,,1,,,automatic,ak,ak
2019-12-25T07:45:17.345Z,60.9294,-150.7015,47.7,1.2,ml,,,,0.42,ak,ak019ghudb2j,2019-12-25T10:12:03.693Z,"41km NE of Nikiski, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2019-12-25T07:41:04.940Z,19.2099991,-155.3996735,34.41,1.87,md,51,162,0.02744,0.12,hv,hv71292101,2019-12-25T07:44:20.630Z,"8km E of Pahala, Hawaii",earthquake,0.58,0.72,0.2,28,automatic,hv,hv
2019-12-25T07:33:57.780Z,36.29233333,-98.1755,6.69,2.89,ml,70,73,0,0.19,ok,ok2019zerb,2019-12-25T15:22:25.138Z,"22km NNE of Okeene, Oklahoma",earthquake,,0.5,0.23,30,reviewed,ok,ok
2019-12-25T07:22:39.960Z,18.2366,-68.8463,108,3.57,md,6,245,1.1073,0.16,pr,pr2019359003,2019-12-25T11:35:39.550Z,"24km SSE of La Romana, Dominican Republic",earthquake,3.33,2.78,0.12,5,reviewed,pr,pr
2019-12-25T07:19:54.516Z,37.2907,-117.5985,6.2,0.6,ml,10,114.65,0.069,0.1343,nn,nn00713944,2019-12-26T23:42:05.671Z,"56km SW of Goldfield, Nevada",earthquake,,2.4,0.56,6,reviewed,nn,nn
2019-12-25T07:05:27.770Z,35.5008333,-118.4075,2.87,1.33,ml,21,80,0.1704,0.19,ci,ci39012815,2019-12-25T17:41:23.528Z,"12km SE of Bodfish, CA",earthquake,0.32,1.42,0.143,17,reviewed,ci,ci
2019-12-25T07:04:18.923Z,23.6437,95.9931,10,4.6,mb,,71,1.655,0.52,us,us70006quh,2019-12-25T07:37:35.040Z,"95km NNW of Mogok, Burma",earthquake,6.6,1.9,0.105,27,reviewed,us,us
2019-12-25T07:04:01.790Z,17.909,-66.8578,5,2.89,md,14,229,0.0695,0.06,pr,pr2019359002,2019-12-25T07:30:14.366Z,"8km SE of Guanica, Puerto Rico",earthquake,0.43,0.27,0.21,10,reviewed,pr,pr
2019-12-25T07:00:56.795Z,64.5666,-145.7205,35,1.4,ml,,,,0.8,ak,ak019ghu3qtq,2019-12-25T07:04:49.824Z,"56km E of Salcha, Alaska",earthquake,,2.4,,,automatic,ak,ak
2019-12-25T06:56:22.950Z,35.5101667,-118.3888333,9.34,1.38,ml,20,36,0.1674,0.15,ci,ci39012807,2019-12-25T17:42:34.800Z,"13km SE of Bodfish, CA",earthquake,0.26,0.92,0.162,18,reviewed,ci,ci
2019-12-25T06:54:31.693Z,58.6624,-153.5854,77.1,3.4,ml,,,,0.54,ak,ak019ghttu0n,2019-12-25T09:25:25.621Z,"115km NNW of Kodiak Station, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-12-25T06:53:20.833Z,-22.3417,173.7219,10,4.7,mb,,126,5.353,0.98,us,us70006qut,2019-12-25T07:53:33.040Z,"110km SW of Ceva-i-Ra, Fiji",earthquake,11.9,1.9,0.121,21,reviewed,us,us
2019-12-25T06:50:08.420Z,35.5036667,-118.4065,3.05,2,ml,32,35,0.168,0.17,ci,ci39012799,2019-12-25T17:42:40.950Z,"12km SE of Bodfish, CA",earthquake,0.25,1.13,0.22,27,reviewed,ci,ci
2019-12-25T06:49:23.080Z,35.7661667,-117.5953333,5.89,1.07,ml,18,73,0.0495,0.18,ci,ci39012791,2019-12-26T21:37:13.894Z,"17km W of Searles Valley, CA",earthquake,0.34,0.89,0.184,13,reviewed,ci,ci
2019-12-25T06:38:30.214Z,12.8898,-88.4496,74.79,4.3,mb,,173,1.406,0.86,us,us70006qu5,2019-12-25T10:11:09.040Z,"44km SSE of Puerto El Triunfo, El Salvador",earthquake,8.1,9.9,0.06,80,reviewed,us,us
2019-12-25T06:34:00.976Z,61.7721,-151.8292,113.1,1.9,ml,,,,0.41,ak,ak019ghtpha2,2019-12-25T06:47:23.703Z,"94km W of Willow, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-12-25T06:32:43.314Z,61.9851,-151.9752,115.4,2.1,ml,,,,0.39,ak,ak019ghtp54h,2019-12-25T09:17:37.040Z,"104km WSW of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-12-25T06:24:04.331Z,59.5654,-152.4686,56.4,1.7,ml,,,,1.05,ak,ak019ghtnce2,2019-12-25T06:28:45.982Z,"42km WSW of Anchor Point, Alaska",earthquake,,1.1,,,automatic,ak,ak
2019-12-25T06:05:12.310Z,35.952,-117.7218333,10.33,0.56,ml,11,119,0.05812,0.12,ci,ci39012783,2019-12-25T06:08:40.177Z,"17km E of Little Lake, CA",earthquake,0.49,0.9,0.245,4,automatic,ci,ci
2019-12-25T05:59:46.810Z,35.9423333,-117.7183333,3.69,0.54,ml,11,108,0.05542,0.06,ci,ci39012775,2019-12-26T21:37:30.228Z,"17km E of Little Lake, CA",earthquake,0.2,0.79,0.056,4,reviewed,ci,ci
2019-12-25T05:54:54.530Z,35.9388333,-117.7241667,1.65,2.48,ml,31,57,0.06056,0.17,ci,ci39012767,2019-12-25T06:05:24.640Z,"16km E of Little Lake, CA",earthquake,0.19,0.34,0.122,25,automatic,ci,ci
2019-12-25T05:53:12.048Z,63.3476,-151.5392,7.5,1.5,ml,,,,0.46,ak,ak019ght856s,2019-12-25T06:02:20.335Z,"129km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-12-25T05:52:23.590Z,38.8106651,-122.800499,2.09,0.56,md,14,68,0.004872,0.03,nc,nc73319286,2019-12-25T06:24:02.418Z,"5km NW of The Geysers, CA",earthquake,0.29,0.52,0.02,2,automatic,nc,nc
2019-12-25T05:38:28.529Z,63.5147,-149.6152,104.2,2.6,ml,,,,0.71,ak,ak019ght4yob,2019-12-25T06:12:50.040Z,"35km WNW of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-12-25T04:53:41.430Z,38.8096657,-122.8321686,1.65,0.84,md,17,63,0.002469,0.03,nc,nc73319281,2019-12-25T05:34:03.021Z,"8km WNW of The Geysers, CA",earthquake,0.24,0.42,0.05,4,automatic,nc,nc
2019-12-25T04:45:19.220Z,58.1918333,-155.3773333,1.95,0.16,ml,6,213,0.06321,0.07,av,av70862634,2019-12-26T23:42:00.820Z,"93km SE of King Salmon, Alaska",earthquake,0.72,2.03,0.326,6,reviewed,av,av
2019-12-25T04:42:38.909Z,39.7653,-120.7243,0,0.6,ml,5,282.74,0.298,0.2489,nn,nn00714001,2019-12-26T02:08:06.568Z,"22km WSW of Portola, California",earthquake,,0,0,1,reviewed,nn,nn
2019-12-25T04:37:11.860Z,35.4536667,-118.1468333,2.16,1.07,ml,15,74,0.08296,0.3,ci,ci39012751,2019-12-25T17:42:12.712Z,"35km ESE of Bodfish, CA",earthquake,0.55,0.87,0.14,14,reviewed,ci,ci
2019-12-25T04:35:04.448Z,61.5128,-149.8903,33.6,1.6,ml,,,,0.73,ak,ak019ghsiu3w,2019-12-25T04:39:12.899Z,"3km ESE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-12-25T04:12:57.310Z,37.5648346,-118.8626633,3.95,2.49,md,24,99,0.03665,0.02,nc,nc73319271,2019-12-25T04:37:02.949Z,"13km SE of Mammoth Lakes, CA",earthquake,0.29,0.7,0.25,26,automatic,nc,nc
2019-12-25T04:05:44.990Z,19.2364998,-155.3959961,33.43,2.17,md,50,140,0.001736,0.11,hv,hv71291966,2019-12-25T04:08:53.030Z,"9km ENE of Pahala, Hawaii",earthquake,0.59,0.8,0.15,16,automatic,hv,hv
2019-12-25T03:45:51.380Z,-21.9499,173.4771,39.89,5.1,mb,,124,5.624,1.15,us,us70006qtd,2019-12-25T04:04:36.040Z,"116km W of Ceva-i-Ra, Fiji",earthquake,10.7,7.9,0.073,60,reviewed,us,us
2019-12-25T03:36:02.511Z,50.5828,-129.9987,10,6.3,mww,,99,1.869,1.04,us,us70006qt7,2019-12-27T04:26:51.353Z,"182km W of Port Hardy, Canada",earthquake,6.5,1.8,0.045,48,reviewed,us,us
2019-12-25T03:32:07.778Z,51.3693,-176.6279,21.8,3.6,ml,,,,0.34,ak,ak019ghrwrog,2019-12-25T10:05:30.076Z,"56km S of Adak, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-12-25T03:30:02.097Z,61.3289,-152.2752,5.4,0.4,ml,,,,0.31,ak,ak019ghrwbsc,2019-12-25T10:00:27.650Z,"88km NW of Nikiski, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-12-25T03:25:33.942Z,38.0765,-118.8308,13,1.2,ml,11,95.94,0.435,0.1238,nn,nn00713932,2019-12-26T02:08:00.993Z,"40km ESE of Bridgeport, California",earthquake,,6.3,0.31,7,reviewed,nn,nn
2019-12-25T03:21:06.770Z,19.3314991,-155.1878357,2.86,1.84,md,46,86,0.04951,0.15,hv,hv71291901,2019-12-25T03:24:25.590Z,"12km SSE of Volcano, Hawaii",earthquake,0.35,0.81,0.21,29,automatic,hv,hv
2019-12-25T03:20:48.966Z,63.8955,-148.7281,94.5,1.6,ml,,,,0.6,ak,ak019ghruaab,2019-12-25T03:29:08.300Z,"12km ENE of Healy, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-12-25T03:14:22.430Z,19.4185,-65.2836,40,3.08,md,7,330,1.3678,0.34,pr,pr2019359001,2019-12-25T07:31:20.486Z,"123km N of Culebra, Puerto Rico",earthquake,4.9,25.33,0.37,2,reviewed,pr,pr
2019-12-25T03:13:17.050Z,19.2161674,-155.4190063,33.73,1.91,md,44,153,0.02938,0.11,hv,hv71291886,2019-12-25T03:16:29.890Z,"6km E of Pahala, Hawaii",earthquake,0.6,0.75,0.18,3,automatic,hv,hv
2019-12-25T03:11:11.809Z,64.637,-148.0164,6.9,1.6,ml,,,,0.89,ak,ak019ghrs9wa,2019-12-25T03:23:05.800Z,"23km S of Ester, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-12-25T03:08:59.043Z,51.491,-176.6903,54.29,4.3,mb,,186,0.391,1.12,us,us70006qt4,2019-12-25T09:52:45.397Z,"43km S of Adak, Alaska",earthquake,7.2,7.4,0.077,48,reviewed,us,us
2019-12-25T03:03:09.630Z,35.7118333,-117.5646667,6.7,1.55,ml,27,67,0.08967,0.17,ci,ci39012711,2019-12-26T21:38:05.520Z,"14km NE of Ridgecrest, CA",earthquake,0.27,0.71,0.157,26,reviewed,ci,ci
2019-12-25T02:56:24.670Z,61.6529,-148.2174,11.4,1.9,ml,,,,0.95,ak,ak019ghrgihv,2019-12-25T03:03:00.679Z,"37km ESE of Sutton-Alpine, Alaska",earthquake,,0.1,,,automatic,ak,ak
2019-12-25T02:54:21.580Z,33.1071667,-116.4156667,10.79,0.94,ml,29,71,0.1351,0.27,ci,ci39012703,2019-12-25T17:42:40.031Z,"17km SSW of Borrego Springs, CA",earthquake,0.47,0.86,0.158,15,reviewed,ci,ci
2019-12-25T02:49:05.840Z,33.1125,-116.4441667,8.13,1.12,ml,45,42,0.1325,0.27,ci,ci39012687,2019-12-25T17:43:48.850Z,"15km ENE of Julian, CA",earthquake,0.38,1.54,0.102,27,reviewed,ci,ci
2019-12-25T02:42:38.200Z,33.1053333,-116.4028333,9.43,0.93,ml,16,100,0.1629,0.24,ci,ci39012679,2019-12-25T02:46:19.552Z,"17km S of Borrego Springs, CA",earthquake,0.7,1.69,0.143,17,automatic,ci,ci
2019-12-25T02:36:04.180Z,46.6075,-119.8465,6.98,0.34,ml,7,166,,0.03,uw,uw61565112,2019-12-26T00:48:49.560Z,"9km SE of Desert Aire, Washington",earthquake,0.31,0.29,0.11969427375342,4,reviewed,uw,uw
2019-12-25T02:33:00.062Z,-8.9581,124.1095,86.98,4.4,mb,,85,0.807,0.5,us,us70006qsw,2019-12-25T02:54:36.040Z,"67km NW of Kefamenanu, Indonesia",earthquake,7,6.2,0.162,11,reviewed,us,us
2019-12-25T02:32:56.513Z,60.8577,-151.0937,53.7,1.4,ml,,,,0.48,ak,ak019ghrbfrn,2019-12-25T02:36:04.961Z,"21km NNE of Nikiski, Alaska",earthquake,,2.2,,,automatic,ak,ak
2019-12-25T02:30:09.062Z,-49.6989,126.1997,10,4.4,mb,,110,15.816,0.78,us,us70006qsy,2019-12-25T02:48:27.040Z,"Western Indian-Antarctic Ridge",earthquake,14.9,2,0.138,15,reviewed,us,us
2019-12-25T02:27:46.098Z,60.8246,-151.5358,54.8,1.5,ml,,,,0.51,ak,ak019ghracdh,2019-12-25T02:34:24.205Z,"20km NW of Nikiski, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-12-25T02:25:41.200Z,37.639,-119.0248333,1.5,0.35,md,10,79,0.005202,0.04,nc,nc73319261,2019-12-26T18:46:03.385Z,"4km W of Mammoth Lakes, CA",earthquake,0.31,0.52,0.163,8,reviewed,nc,nc
2019-12-25T02:22:34.580Z,37.6286667,-119.0265,2.85,0.33,md,11,89,0.01058,0.12,nc,nc73319251,2019-12-26T19:17:03.582Z,"4km WSW of Mammoth Lakes, CA",earthquake,0.5,0.8,0.399,9,reviewed,nc,nc
2019-12-25T02:21:14.200Z,37.637,-119.0201667,2.09,0.38,md,9,79,0.001811,0.03,nc,nc73319256,2019-12-26T20:31:02.949Z,"4km W of Mammoth Lakes, CA",earthquake,0.31,0.61,0.199,6,reviewed,nc,nc
2019-12-25T02:19:11.130Z,38.8258324,-122.7958298,2.69,0.55,md,9,89,0.01139,0.02,nc,nc73319246,2019-12-25T03:09:05.394Z,"6km W of Cobb, CA",earthquake,0.46,0.62,,1,automatic,nc,nc
2019-12-25T02:17:48.510Z,37.637,-119.0225,1.65,0.4,md,12,74,0.007924,0.04,nc,nc73319241,2019-12-26T19:07:03.526Z,"4km W of Mammoth Lakes, CA",earthquake,0.21,0.46,0.254,10,reviewed,nc,nc
2019-12-25T02:15:50.210Z,37.6381667,-119.0203333,1.25,0.36,md,17,70,0.002384,0.03,nc,nc73319231,2019-12-26T18:16:03.625Z,"4km W of Mammoth Lakes, CA",earthquake,0.19,0.4,0.152,11,reviewed,nc,nc
2019-12-25T02:15:17.460Z,33.7178333,-116.7738333,15.44,0.56,ml,21,76,0.05018,0.16,ci,ci39012663,2019-12-25T17:42:52.076Z,"6km WSW of Idyllwild, CA",earthquake,0.42,0.58,0.085,10,reviewed,ci,ci
2019-12-25T02:15:04.040Z,35.5621667,-117.3991667,3.26,1.24,ml,19,96,0.04666,0.19,ci,ci39012655,2019-12-25T02:25:35.850Z,"22km S of Trona, CA",earthquake,0.37,0.33,0.254,15,automatic,ci,ci
2019-12-25T02:14:49.220Z,37.6388333,-119.0206667,1.52,0.34,md,9,79,0.007869,0.02,nc,nc73319236,2019-12-26T18:29:02.283Z,"4km W of Mammoth Lakes, CA",earthquake,0.21,0.59,0.079,6,reviewed,nc,nc
2019-12-25T02:13:47.020Z,37.637,-119.0208333,1.5,0.35,md,12,72,0.002336,0.04,nc,nc73319221,2019-12-26T18:57:04.458Z,"4km W of Mammoth Lakes, CA",earthquake,0.29,0.55,0.269,9,reviewed,nc,nc
2019-12-25T02:13:19.820Z,37.6383333,-119.02,1.32,0.33,md,11,81,0.002286,0.04,nc,nc73319226,2019-12-26T20:03:05.347Z,"4km W of Mammoth Lakes, CA",earthquake,0.28,0.5,0.039,6,reviewed,nc,nc
2019-12-25T02:12:51.257Z,62.1323,-152.0928,98.3,2,ml,,,,0.42,ak,ak019ghr751q,2019-12-25T02:21:20.474Z,"105km W of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
2019-12-25T02:12:19.170Z,37.6366667,-119.0206667,1.86,0.35,md,9,89,0.009181,0.04,nc,nc73319216,2019-12-26T17:58:20.724Z,"4km W of Mammoth Lakes, CA",earthquake,0.33,0.72,0.036,7,reviewed,nc,nc
2019-12-25T02:11:23.571Z,3.452,-73.9555,10,5.1,mb,,111,1.431,1.09,us,us70006qsp,2019-12-26T04:09:38.235Z,"10km SE of Lejanias, Colombia",earthquake,6.9,1.8,0.026,478,reviewed,us,us
2019-12-25T02:05:10.295Z,61.6019,-147.8663,30.5,0.8,ml,,,,0.23,ak,ak019ghr5jv9,2019-12-25T02:08:16.242Z,"56km ESE of Sutton-Alpine, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-12-25T02:02:05.030Z,38.8243332,-122.7961655,2.64,1.79,md,33,27,0.0109,0.04,nc,nc73319211,2019-12-25T02:33:04.192Z,"6km NNW of The Geysers, CA",earthquake,0.19,0.38,0.11,9,automatic,nc,nc
2019-12-25T01:57:08.034Z,64.8787,-151.9495,25,1.5,ml,,,,0.22,ak,ak019ghqv9ch,2019-12-25T02:08:15.893Z,"33km S of Tanana, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-12-25T01:41:49.285Z,64.6256,-148.9466,16.7,1.4,ml,,,,0.81,ak,ak019ghqrx0b,2019-12-25T01:51:32.493Z,"9km ENE of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-12-25T01:41:45.296Z,59.9482,-152.5681,66.6,1.7,ml,,,,0.4,ak,ak019ghqrwip,2019-12-25T01:47:21.225Z,"45km WNW of Anchor Point, Alaska",earthquake,,1.4,,,automatic,ak,ak
2019-12-25T01:33:47.450Z,33.746666,-116.8841629,12.93,1.1,ml,12,144,0.1422,0.23,ci,ci39012623,2019-12-25T01:37:33.128Z,"1km E of Valle Vista, CA",earthquake,1.03,2.01,0.452,10,automatic,ci,ci
2019-12-25T01:33:14.390Z,35.7168333,-118.6091667,2.44,1.2,ml,16,95,0.1225,0.17,ci,ci39012615,2019-12-25T17:44:37.523Z,"14km W of Wofford Heights, CA",earthquake,0.43,0.78,0.141,8,reviewed,ci,ci
2019-12-25T01:25:13.560Z,33.7169991,-116.7655029,16.6,1.13,ml,22,113,0.04318,0.13,ci,ci39012607,2019-12-25T01:28:55.085Z,"5km WSW of Idyllwild, CA",earthquake,0.47,0.62,0.245,16,automatic,ci,ci
2019-12-25T01:24:15.890Z,33.7098333,-116.7803333,15.79,2.89,ml,124,12,0.05517,0.2,ci,ci39012591,2019-12-26T22:18:35.810Z,"7km WSW of Idyllwild, CA",earthquake,0.11,0.26,0.14,250,reviewed,ci,ci
2019-12-25T01:13:04.000Z,35.883667,-117.6800003,3.73,1.16,ml,15,85,0.06846,0.08,ci,ci39012575,2019-12-25T01:16:40.008Z,"21km ESE of Little Lake, CA",earthquake,0.32,0.88,0.233,4,automatic,ci,ci
2019-12-25T01:10:23.190Z,36.0736667,-117.8701667,2.72,1.18,ml,14,139,0.04554,0.08,ci,ci39012567,2019-12-26T21:38:18.451Z,"8km ENE of Coso Junction, CA",earthquake,0.21,0.57,0.19,15,reviewed,ci,ci
2019-12-25T01:05:37.190Z,64.5662,-149.731,20.8,2.5,ml,,,,0.68,ak,ak019ghqk6ay,2019-12-25T01:12:54.073Z,"29km W of North Nenana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-12-25T01:01:29.320Z,33.3548333,-116.8308333,17.68,0.4,ml,21,76,0.02666,0.27,ci,ci39012559,2019-12-25T01:05:08.508Z,"3km E of Palomar Observatory, CA",earthquake,0.57,1.2,0.072,6,automatic,ci,ci
2019-12-25T00:56:45.428Z,-1.5156,120.1165,10,4.8,mb,,91,2.692,1.06,us,us70006qsf,2019-12-25T01:22:03.040Z,"60km W of Kasiguncu, Indonesia",earthquake,4.3,1.9,0.135,17,reviewed,us,us
2019-12-25T00:53:23.730Z,37.6186667,-118.844,1.29,0.25,md,8,128,0.01312,0.02,nc,nc73319201,2019-12-26T20:25:02.918Z,"12km E of Mammoth Lakes, CA",earthquake,0.35,0.88,0.404,8,reviewed,nc,nc
2019-12-25T00:43:52.230Z,19.1898,-67.8995,51,3.23,md,8,330,1.0692,0.55,pr,pr2019359000,2019-12-25T05:57:45.772Z,"85km NE of Punta Cana, Dominican Republic",earthquake,7.9,32.54,0.16,5,reviewed,pr,pr
2019-12-25T00:25:01.015Z,3.4684,-73.9681,10,4.5,mb,,82,1.412,0.92,us,us70006qs6,2019-12-25T02:35:56.739Z,"8km SE of Lejanias, Colombia",earthquake,8.8,1.9,0.049,123,reviewed,us,us
2019-12-25T00:18:16.640Z,38.7981682,-122.7808304,3.47,1.34,md,23,61,0.007449,0.03,nc,nc73319186,2019-12-25T01:11:02.647Z,"3km NW of The Geysers, CA",earthquake,0.23,0.5,0.16,7,automatic,nc,nc
2019-12-25T00:16:58.746Z,64.934,-147.2917,0,1.8,ml,,,,0.81,ak,ak019ghq159m,2019-12-25T00:28:14.226Z,"18km NE of Badger, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-12-24T23:57:45.450Z,19.178833,-155.4381714,36.88,1.98,md,42,162,0.03248,0.13,hv,hv71291711,2019-12-25T00:00:58.580Z,"5km SE of Pahala, Hawaii",earthquake,0.73,0.75,0.19,4,automatic,hv,hv
2019-12-24T23:55:18.115Z,13.7672,-92.8236,10,4.5,mb,,188,1.328,1.06,us,us70006qrz,2019-12-25T00:17:41.040Z,"106km SW of Ocos, Guatemala",earthquake,10,2,0.045,144,reviewed,us,us
2019-12-24T23:55:13.600Z,19.1353,-67.723,39,3.35,md,9,326,0.7895,0.54,pr,pr2019358018,2019-12-25T05:57:16.440Z,"94km NE of Punta Cana, Dominican Republic",earthquake,5.64,30.47,0.05,3,reviewed,pr,pr
2019-12-24T23:50:49.940Z,33.4855,-116.4896667,8.55,0.42,ml,12,100,0.09449,0.07,ci,ci39012527,2019-12-25T17:45:42.527Z,"19km ESE of Anza, CA",earthquake,0.21,0.71,0.081,8,reviewed,ci,ci
2019-12-24T23:47:02.280Z,36.0018349,-119.9351654,21.75,2.96,md,52,41,0.2913,0.28,nc,nc73319181,2019-12-25T00:44:02.510Z,"2km ESE of Kettleman City, CA",earthquake,0.5,0.79,0.16,33,automatic,nc,nc
2019-12-24T23:40:45.510Z,45.2978333333333,-121.739333333333,7.1,0.21,md,5,190,,0.12,uw,uw61500938,2019-12-26T00:59:58.630Z,"19km ESE of Mount Hood Village, Oregon",earthquake,0.63,0.9,0.243421829826096,5,reviewed,uw,uw
2019-12-24T23:40:12.840Z,46.5091666666667,-122.371666666667,18.97,0.46,ml,6,237,,0.09,uw,uw61565097,2019-12-26T00:54:36.050Z,"9km SW of Morton, Washington",earthquake,1.89,2.01,0.0966853418221547,4,reviewed,uw,uw
2019-12-24T23:39:09.540Z,48.4756666666667,-122.961,12.59,1.26,ml,13,94,,0.16,uw,uw61565092,2019-12-26T00:56:02.550Z,"7km SSE of Friday Harbor, Washington",earthquake,0.42,1.09,0.0616834648807218,5,reviewed,uw,uw
2019-12-24T23:36:57.479Z,62.4242,-148.3943,20.1,1.7,ml,,,,0.44,ak,ak019gggb1wl,2019-12-24T23:45:24.427Z,"73km NNE of Sutton-Alpine, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-12-24T23:31:29.800Z,38.8218346,-122.7526703,-0.77,1.32,md,18,78,0.01599,0.09,nc,nc73319176,2019-12-25T00:29:03.422Z,"3km W of Cobb, CA",earthquake,0.24,0.92,0.21,7,automatic,nc,nc
2019-12-24T23:16:24.160Z,35.8968333,-117.6513333,2.1,1.47,ml,23,45,0.05096,0.21,ci,ci39012495,2019-12-24T23:20:00.275Z,"23km E of Little Lake, CA",earthquake,0.27,0.38,0.135,21,automatic,ci,ci
2019-12-24T23:11:36.090Z,19.262,-67.4745,33,3.3,md,5,339,0.8736,0.37,pr,pr2019358017,2019-12-25T05:56:41.492Z,"93km NNW of San Antonio, Puerto Rico",earthquake,4.99,29.55,0.04,3,reviewed,pr,pr
2019-12-24T22:57:09.138Z,68.5401,-148.4479,0,1.5,ml,,,,0.82,ak,ak019ggfu0no,2019-12-24T23:07:45.140Z,"128km WNW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-12-24T22:46:12.320Z,35.7446667,-117.5593333,3.21,1.09,ml,18,68,0.07742,0.19,ci,ci39012471,2019-12-24T22:49:46.098Z,"14km W of Searles Valley, CA",earthquake,0.44,0.6,0.208,11,automatic,ci,ci
2019-12-24T22:45:55.230Z,19.1956673,-155.4570007,34.59,2.08,md,43,254,0.06575,0.13,hv,hv71291676,2019-12-24T22:49:00.270Z,"2km ESE of Pahala, Hawaii",earthquake,0.69,0.87,0.21,14,automatic,hv,hv
2019-12-24T22:44:59.410Z,19.1763325,-155.4628296,34.3,1.87,md,29,203,0.07939,0.14,hv,hv71291671,2019-12-24T22:48:10.300Z,"3km SSE of Pahala, Hawaii",earthquake,1,1.19,0.09,4,automatic,hv,hv
2019-12-24T22:42:59.679Z,60.8582,-152.5842,128.3,2.4,ml,,,,0.41,ak,ak019ggfqwov,2019-12-24T22:49:01.066Z,"42km NNE of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-12-24T22:42:47.382Z,61.4152,-149.8606,32.3,1.6,ml,,,,0.46,ak,ak019ggfqvtp,2019-12-24T22:49:00.609Z,"12km SSE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
